id_estudiante,carrera,semestre,nota_actual,porcentaje_asistencia,probabilidad_riesgo_ml,nivel_riesgo,semaforo,accion_recomendada,plan_acompanamiento
STD_00265,Carrera General,Nivel General,4.7,85.0,83.63,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00266,Carrera General,Nivel General,6.5,85.0,60.85,MEDIO,AMARILLO (ADVERTENCIA),Acompañamiento Tutorial Preventivo y Talleres de Estudio,1. Entrevista de seguimiento bimensual. 2. Talleres grupales de resolución de ejercicios.
STD_00266,Carrera General,Nivel General,9.4,85.0,11.83,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00266,Carrera General,Nivel General,8.3,85.0,17.06,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00266,Carrera General,Nivel General,4.8,85.0,64.94,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00266,Carrera General,Nivel General,6.0,85.0,70.89,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00266,Carrera General,Nivel General,9.1,85.0,16.65,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00266,Carrera General,Nivel General,8.0,85.0,34.97,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00266,Carrera General,Nivel General,7.9,85.0,15.9,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00267,Carrera General,Nivel General,5.1,85.0,82.2,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00267,Carrera General,Nivel General,11.0,85.0,12.75,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00267,Carrera General,Nivel General,4.3,85.0,62.8,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00267,Carrera General,Nivel General,8.3,85.0,28.81,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00267,Carrera General,Nivel General,9.8,85.0,13.51,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00267,Carrera General,Nivel General,9.4,85.0,24.71,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00267,Carrera General,Nivel General,8.7,85.0,16.0,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00267,Carrera General,Nivel General,11.0,85.0,14.28,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00268,Carrera General,Nivel General,4.8,85.0,77.57,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00268,Carrera General,Nivel General,4.6,85.0,81.65,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00268,Carrera General,Nivel General,6.9,85.0,86.23,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00268,Carrera General,Nivel General,9.3,85.0,24.44,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00268,Carrera General,Nivel General,6.2,85.0,92.02,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00268,Carrera General,Nivel General,5.7,85.0,89.95,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00268,Carrera General,Nivel General,4.5,85.0,83.77,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00268,Carrera General,Nivel General,8.8,85.0,23.99,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00269,Carrera General,Nivel General,6.4,85.0,75.92,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00269,Carrera General,Nivel General,8.6,85.0,11.88,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00269,Carrera General,Nivel General,9.2,85.0,16.1,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00269,Carrera General,Nivel General,9.7,85.0,13.32,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00269,Carrera General,Nivel General,5.6,85.0,77.76,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00269,Carrera General,Nivel General,9.1,85.0,6.65,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00269,Carrera General,Nivel General,7.4,85.0,6.95,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00269,Carrera General,Nivel General,8.0,85.0,16.92,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00270,Carrera General,Nivel General,7.8,85.0,13.09,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00270,Carrera General,Nivel General,5.1,85.0,81.25,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00270,Carrera General,Nivel General,9.3,85.0,5.57,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00270,Carrera General,Nivel General,7.5,85.0,4.4,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00270,Carrera General,Nivel General,11.0,85.0,12.94,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00270,Carrera General,Nivel General,8.2,85.0,6.11,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00270,Carrera General,Nivel General,10.0,85.0,5.43,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00270,Carrera General,Nivel General,5.1,85.0,86.49,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00271,Carrera General,Nivel General,8.6,85.0,14.02,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00271,Carrera General,Nivel General,6.4,85.0,83.08,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00271,Carrera General,Nivel General,6.1,85.0,87.84,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00271,Carrera General,Nivel General,9.2,85.0,26.0,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00271,Carrera General,Nivel General,7.6,85.0,14.44,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00271,Carrera General,Nivel General,7.6,85.0,9.77,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00271,Carrera General,Nivel General,4.9,85.0,67.88,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00271,Carrera General,Nivel General,6.2,85.0,63.72,MEDIO,AMARILLO (ADVERTENCIA),Acompañamiento Tutorial Preventivo y Talleres de Estudio,1. Entrevista de seguimiento bimensual. 2. Talleres grupales de resolución de ejercicios.
STD_00272,Carrera General,Nivel General,10.0,85.0,5.61,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00272,Carrera General,Nivel General,4.4,85.0,71.72,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00272,Carrera General,Nivel General,9.2,85.0,24.77,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00272,Carrera General,Nivel General,6.2,85.0,83.22,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00272,Carrera General,Nivel General,8.9,85.0,30.92,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00272,Carrera General,Nivel General,8.7,85.0,21.85,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00272,Carrera General,Nivel General,9.8,85.0,30.5,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00272,Carrera General,Nivel General,4.8,85.0,71.29,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00273,Carrera General,Nivel General,5.2,85.0,68.23,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00273,Carrera General,Nivel General,7.7,85.0,9.99,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00273,Carrera General,Nivel General,7.2,85.0,13.07,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00273,Carrera General,Nivel General,8.3,85.0,10.23,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00273,Carrera General,Nivel General,5.9,85.0,76.24,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00273,Carrera General,Nivel General,7.4,85.0,10.43,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00273,Carrera General,Nivel General,5.2,85.0,87.68,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00273,Carrera General,Nivel General,9.4,85.0,21.89,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00274,Carrera General,Nivel General,8.4,85.0,11.02,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00274,Carrera General,Nivel General,7.7,85.0,9.19,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00274,Carrera General,Nivel General,9.8,85.0,12.14,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00274,Carrera General,Nivel General,8.0,85.0,32.13,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00274,Carrera General,Nivel General,7.9,85.0,12.88,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00274,Carrera General,Nivel General,4.5,85.0,86.96,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00274,Carrera General,Nivel General,9.9,85.0,21.25,BAJO,VERDE (ÓPTIMO),Seguimiento Regular de Aula,1. Continuar con el ritmo académico habitual. 2. Oportunidad de participación como mentor/ayudante.
STD_00274,Carrera General,Nivel General,6.9,85.0,76.28,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00275,Carrera General,Nivel General,4.3,85.0,85.45,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00275,Carrera General,Nivel General,6.1,85.0,88.06,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00275,Carrera General,Nivel General,6.9,85.0,84.31,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00275,Carrera General,Nivel General,6.2,85.0,93.51,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
STD_00275,Carrera General,Nivel General,5.9,85.0,82.39,ALTO,ROJO (CRÍTICO),Tutoría Académica Obligatoria y Derivación a Bienestar Estudiantil,1. Sesión tutorial individual semanal. 2. Plan de refuerzo en temas críticos. 3. Monitoreo continuo de asistencia.
